id,SalePrice
2734,156889.06332801047
2735,126850.73081953014
2736,138191.13682821914
2737,109688.38761933043
2738,178587.2348523049
2739,175134.18488768247
2740,156656.06055870428
2741,138310.39712667727
2742,176082.8940079603
2743,134239.6583734036
2744,149706.76051078114
2745,142872.12311350548
2746,115906.7288136628
2747,156903.97197771986
2748,121313.76962660174
2749,116344.38923872676
2750,119938.06699106016
2751,106206.32988970442
2752,245283.46518396717
2753,158275.7539892932
2754,268109.06859363674
2755,167137.0733164091
2756,47525.89972241374
2757,67175.46025455376
2758,61571.298188518995
2759,174085.12218856535
2760,149394.78608650126
2761,148401.93795267647
2762,152292.10808958052
2763,200747.96443657312
2764,170503.2459453266
2765,259323.15484467355
2766,117878.26955998334
2767,54934.615750429104
2768,138677.3829108641
2769,126956.11232232075
2770,184813.49050655824
2771,105800.18784901226
2772,97871.46748563484
2773,172764.39852953653
2774,151575.93726673396
2775,124058.12526514809
2776,167460.81819725016
2777,192513.35230079622
2778,145684.94240704892
2779,152443.52893238285
2780,141386.0713862169
2781,102207.23474312425
2782,76382.36696640699
2783,75722.04138727434
2784,131833.85817793844
2785,152618.40699255528
2786,27612.836613648265
2787,141613.63080327987
2788,53889.30411802229
2789,236891.67841843245
2790,95351.49441751966
2791,132656.26103347287
2792,50217.216169688356
2793,170954.39352363665
2794,66422.62300403908
2795,120111.77569816576
2796,99952.71003230973
2797,244670.02836445413
2798,114515.37165159624
2799,113113.85414332576
2800,75457.11568276325
2801,138177.13606435398
2802,128453.66867605649
2803,229319.1193068764
2804,129309.32403620583
2805,84898.87358565212
2806,102736.51575305074
2807,167589.28267476158
2808,139003.57435107412
2809,134121.4736887083
2810,119928.74138658712
2811,160123.8595760984
2812,159781.8671454469
2813,209287.62119029867
2814,208007.17017689368
2815,106175.0987363022
2816,246121.23759984158
2817,134890.61671921867
2818,119424.72211604103
2819,179260.87721929522
2820,124870.62779184474
2821,114648.35680827673
2822,212260.73749456476
2823,310496.7121657677
2824,183924.15300345092
2825,125415.10267964625
2826,119809.31357552914
2827,166970.89888533772
2828,223879.36338917477
2829,224313.94511853255
2830,250807.75856780543
2831,199121.4729916896
2832,221852.75235850018
2833,268116.70820192737
2834,218192.22498058874
2835,229362.0061247207
2836,202982.0921491524
2837,187434.3060724657
2838,140639.2731654078
2839,172506.76066026118
2840,215094.86762843424
2841,210119.41632329256
2842,216129.92271476323
2843,146917.09322983987
2844,187361.89336271046
2845,105131.98552889054
2846,211507.02627214298
2847,186950.48179109723
2848,230302.01433919623
2849,218559.65976741727
2850,279441.38719383255
2851,229925.589373766
2852,240643.08658971355
2853,225674.29093544724
2854,144189.15889405232
2855,211617.0761162062
2856,210938.1834727061
2857,203011.21056731764
2858,206730.58611374962
2859,120014.64068165224
2860,119373.40690756144
2861,130187.74636278994
2862,209267.1755579088
2863,112976.42478058828
2864,245219.5266281245
2865,146663.68542762022
2866,210024.76421204457
2867,76653.25472745733
2868,167754.99499899443
2869,125060.00296992456
2870,132245.76349922182
2871,86804.24770576533
2872,4713.047276850251
2873,91854.11921453054
2874,141419.24877257695
2875,150155.55595044314
2876,172986.3283322176
2877,153238.92899015808
2878,185805.7073327113
2879,135440.41062068767
2880,122121.95209017326
2881,158753.4594493502
2882,146913.60055021496
2883,211156.17054407744
2884,212954.05120813518
2885,181704.6688636147
2886,181276.22592157658
2887,112333.94473284349
2888,165888.27452056672
2889,39549.009677866794
2890,63931.6957635787
2891,168599.9171006844
2892,4890.076839558955
2893,103196.72933767308
2894,21080.980876442
2895,257754.36320697443
2896,252944.2473333615
2897,206572.3189945075
2898,210254.69934320418
2899,242071.32405661038
2900,171275.1663462652
2901,206932.73811376098
2902,187003.04666384813
2903,289186.56011124153
2904,310206.27082859585
2905,16286.605347067947
2906,240589.82923037032
2907,106851.46478958114
2908,105431.24322378676
2909,205587.45832125968
2910,43881.777224267076
2911,81064.48733129975
2912,135852.07014954396
2913,81629.88929447968
2914,62185.423537515744
2915,62185.423537515744
2916,81629.88929447968
2917,152121.54494302417
2918,91817.78050758303
2919,243209.7685441842
